Pclass,Age,SibSp,Parch,Fare,Ticket,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
2.0,35.0,0.0,0.0,10.5,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
3.0,6.0,4.0,2.0,31.275,0.385694131664639,1.0,0.0,0.0,0.0,1.0,0
3.0,30.5,0.0,0.0,8.05,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
1.0,28.0,0.0,0.0,0.0,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
3.0,23.0,0.0,0.0,7.925,0.3856942496493689,1.0,0.0,0.0,0.0,1.0,0
2.0,31.0,1.0,1.0,37.0042,0.3814866760168303,0.0,1.0,1.0,0.0,0.0,0
3.0,43.0,0.0,0.0,6.45,0.3884992987377279,0.0,1.0,0.0,0.0,1.0,0
3.0,10.0,3.0,2.0,27.9,0.37640447879911143,0.0,1.0,0.0,0.0,1.0,0
1.0,52.0,1.0,1.0,93.5,0.3764044978759011,1.0,0.0,0.0,0.0,1.0,1
3.0,27.0,0.0,0.0,8.6625,0.3856942496493689,0.0,1.0,0.0,0.0,1.0,1
1.0,38.0,0.0,0.0,0.0,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
3.0,27.0,0.0,1.0,12.475,0.38148667948223447,1.0,0.0,0.0,0.0,1.0,1
3.0,2.0,4.0,1.0,39.6875,0.38709673063155015,0.0,1.0,0.0,0.0,1.0,0
3.0,28.0,0.0,0.0,6.95,0.3814866760168303,0.0,1.0,0.0,1.0,0.0,0
3.0,28.0,0.0,0.0,56.4958,0.3870969005015647,0.0,1.0,0.0,0.0,1.0,0
2.0,1.0,0.0,2.0,37.0042,0.3814866760168303,0.0,1.0,1.0,0.0,0.0,1
3.0,28.0,0.0,0.0,7.75,0.3814866760168303,0.0,1.0,0.0,1.0,0.0,1
1.0,62.0,0.0,0.0,80.0,0.3856942496493689,1.0,0.0,0.0,0.0,1.0,1
3.0,15.0,1.0,0.0,14.4542,0.37640449438202245,1.0,0.0,1.0,0.0,0.0,1
2.0,0.83,1.0,1.0,18.75,0.3884993080508711,0.0,1.0,0.0,0.0,1.0,1
3.0,28.0,0.0,0.0,7.2292,0.3884992987377279,0.0,1.0,1.0,0.0,0.0,0
3.0,23.0,0.0,0.0,7.8542,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
3.0,18.0,0.0,0.0,8.3,0.3856942496493689,0.0,1.0,0.0,0.0,1.0,0
1.0,39.0,1.0,1.0,83.1583,0.37640449438202245,1.0,0.0,1.0,0.0,0.0,1
3.0,21.0,0.0,0.0,8.6625,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
3.0,28.0,0.0,0.0,8.05,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
3.0,32.0,0.0,0.0,56.4958,0.38849953004169074,0.0,1.0,0.0,0.0,1.0,1
1.0,28.0,0.0,0.0,29.7,0.3870967741935484,0.0,1.0,1.0,0.0,0.0,1
3.0,20.0,0.0,0.0,7.925,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
2.0,16.0,0.0,0.0,10.5,0.38569424748840253,0.0,1.0,0.0,0.0,1.0,0
1.0,30.0,0.0,0.0,31.0,0.3764044922731047,1.0,0.0,1.0,0.0,0.0,1
3.0,34.5,0.0,0.0,6.4375,0.3856942496493689,0.0,1.0,1.0,0.0,0.0,0
3.0,17.0,0.0,0.0,8.6625,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
3.0,42.0,0.0,0.0,7.55,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
3.0,28.0,8.0,2.0,69.55,0.38709673063155015,0.0,1.0,0.0,0.0,1.0,0
3.0,35.0,0.0,0.0,7.8958,0.3884992987377279,0.0,1.0,1.0,0.0,0.0,0
2.0,28.0,0.0,1.0,33.0,0.3870967776275203,0.0,1.0,0.0,0.0,1.0,0
1.0,28.0,1.0,0.0,89.1042,0.3764044978759011,1.0,0.0,1.0,0.0,0.0,1
3.0,4.0,4.0,2.0,31.275,0.3884991798949273,0.0,1.0,0.0,0.0,1.0,0
3.0,74.0,0.0,0.0,7.775,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
3.0,9.0,1.0,1.0,15.2458,0.3764044922731047,1.0,0.0,1.0,0.0,0.0,0
1.0,16.0,0.0,1.0,39.4,0.37640449438202245,1.0,0.0,0.0,0.0,1.0,1
2.0,44.0,1.0,0.0,26.0,0.3764044922731047,1.0,0.0,0.0,0.0,1.0,0
3.0,18.0,0.0,1.0,9.35,0.3870967741935484,1.0,0.0,0.0,0.0,1.0,1
1.0,45.0,1.0,1.0,164.8667,0.3870967776275203,1.0,0.0,0.0,0.0,1.0,1
1.0,51.0,0.0,0.0,26.55,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,1
3.0,24.0,0.0,3.0,19.2583,0.38148668543677555,1.0,0.0,1.0,0.0,0.0,1
3.0,28.0,0.0,0.0,7.2292,0.3870967741935484,0.0,1.0,1.0,0.0,0.0,0
3.0,41.0,2.0,0.0,14.1083,0.3884992987377279,0.0,1.0,0.0,0.0,1.0,0
2.0,21.0,1.0,0.0,11.5,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
1.0,48.0,0.0,0.0,25.9292,0.3870967741935484,1.0,0.0,0.0,0.0,1.0,1
3.0,28.0,8.0,2.0,69.55,0.38709673063155015,1.0,0.0,0.0,0.0,1.0,0
2.0,24.0,0.0,0.0,13.0,0.3856942496493689,0.0,1.0,0.0,0.0,1.0,0
2.0,42.0,0.0,0.0,13.0,0.3856942496493689,1.0,0.0,0.0,0.0,1.0,1
2.0,27.0,1.0,0.0,13.8583,0.3814866760168303,1.0,0.0,1.0,0.0,0.0,1
1.0,31.0,0.0,0.0,50.4958,0.3884992987377279,0.0,1.0,0.0,0.0,1.0,0
3.0,28.0,0.0,0.0,9.5,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
3.0,4.0,1.0,1.0,11.1333,0.3856942530911989,0.0,1.0,0.0,0.0,1.0,1
3.0,26.0,0.0,0.0,7.8958,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
1.0,47.0,1.0,1.0,52.5542,0.3884993021638418,1.0,0.0,0.0,0.0,1.0,1
1.0,33.0,0.0,0.0,5.0,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
3.0,47.0,0.0,0.0,9.0,0.3884992987377279,0.0,1.0,0.0,0.0,1.0,0
2.0,28.0,1.0,0.0,24.0,0.3814866738794381,1.0,0.0,1.0,0.0,0.0,1
3.0,15.0,0.0,0.0,7.225,0.3870967741935484,1.0,0.0,1.0,0.0,0.0,1
3.0,20.0,0.0,0.0,9.8458,0.3764044922731047,0.0,1.0,0.0,0.0,1.0,0
3.0,19.0,0.0,0.0,7.8958,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
3.0,28.0,0.0,0.0,7.8958,0.3870967741935484,0.0,1.0,0.0,0.0,1.0,0
1.0,56.0,0.0,1.0,83.1583,0.3814866760168303,1.0,0.0,1.0,0.0,0.0,1
2.0,25.0,0.0,1.0,26.0,0.3856942496493689,1.0,0.0,0.0,0.0,1.0,1
3.0,33.0,0.0,0.0,7.8958,0.3814866760168303,0.0,1.0,0.0,0.0,1.0,0
3.0,22.0,0.0,0.0,10.5167,0.3856942496493689,1.0,0.0,0.0,0.0,1.0,0
2.0,28.0,0.0,0.0,10.5,0.3884992987377279,0.0,1.0,0.0,0.0,1.0,0
3.0,25.0,0.0,0.0,7.05,0.3856942496493689,0.0,1.0,0.0,0.0,1.0,0
3.0,39.0,0.0,5.0,29.125,0.37640445202328165,1.0,0.0,0.0,1.0,0.0,0
2.0,27.0,0.0,0.0,13.0,0.37640449438202245,0.0,1.0,0.0,0.0,1.0,0
1.0,19.0,0.0,0.0,30.0,0.3884992987377279,1.0,0.0,0.0,0.0,1.0,1
3.0,28.0,1.0,2.0,23.45,0.3870967720247239,1.0,0.0,0.0,0.0,1.0,0
1.0,26.0,0.0,0.0,30.0,0.37640449438202245,0.0,1.0,1.0,0.0,0.0,1
3.0,32.0,0.0,0.0,7.75,0.3814866760168303,0.0,1.0,0.0,1.0,0.0,0
